"","result_MG","result_NH"
"182",147.9145483555,202.336383112386
"183",147.9145483555,202.336383112386
"184",147.9145483555,202.336383112386
"185",147.9145483555,202.336383112386
"186",147.9145483555,202.336383112386
"187",147.9145483555,202.336383112386
"188",147.9145483555,202.336383112386
"189",147.9145483555,202.336383112386
"190",147.9145483555,202.336383112386
"191",147.9145483555,202.336383112386
"192",147.9145483555,202.336383112386
"193",147.9145483555,202.336383112386
"194",147.9145483555,202.336383112386
"195",147.9145483555,202.336383112386
"196",147.9145483555,202.336383112386
"197",147.9145483555,202.336383112386
"198",147.9145483555,202.336383112386
"199",147.9145483555,202.336383112386
"200",147.9145483555,202.336383112386
"201",147.95036891886,202.372203675746
"202",147.95036891886,202.372203675746
"203",147.95036891886,202.372203675746
"204",147.95036891886,202.372203675746
"205",147.95036891886,202.372203675746
"206",147.95036891886,202.372203675746
"207",147.95036891886,202.372203675746
"208",147.95036891886,202.372203675746
"209",147.95036891886,202.372203675746
"210",147.95036891886,202.372203675746
"211",147.95036891886,202.372203675746
"212",147.95036891886,202.372203675746
"213",147.95036891886,202.372203675746
"214",147.95036891886,202.372203675746
"215",147.95036891886,202.372203675746
"216",147.95036891886,202.372203675746
"217",147.95036891886,202.372203675746
"218",147.95036891886,202.372203675746
"219",147.95036891886,202.372203675746
"220",147.95036891886,202.372203675746
"221",147.95036891886,202.372203675746
"222",147.95036891886,202.372203675746
"223",147.95036891886,202.372203675746
"224",147.95036891886,202.372203675746
"225",147.95036891886,202.372203675746
"226",147.830495454178,202.252330211064
"227",147.830495454178,202.252330211064
"228",147.830495454178,202.252330211064
"229",147.830495454178,202.252330211064
"230",147.830495454178,202.252330211064
"231",147.830495454178,202.252330211064
"232",147.830495454178,202.252330211064
"233",147.830495454178,202.252330211064
"234",147.830495454178,202.252330211064
"235",147.830495454178,202.252330211064
"236",147.830495454178,202.252330211064
"237",147.830495454178,202.252330211064
"238",147.830495454178,202.252330211064
"239",147.830495454178,202.252330211064
"240",147.830495454178,202.252330211064
"241",147.830495454178,202.252330211064
"242",147.830495454178,202.252330211064
"243",147.830495454178,202.252330211064
"244",147.830495454178,202.252330211064
"245",147.830495454178,202.252330211064
"246",147.830495454178,202.252330211064
"247",147.830495454178,202.252330211064
"248",147.830495454178,202.252330211064
"249",147.830495454178,202.252330211064
"250",147.830495454178,202.252330211064
"251",147.830495454178,202.252330211064
"252",147.830495454178,202.252330211064
"253",147.830495454178,202.252330211064
"254",147.830495454178,202.252330211064
"255",147.830495454178,202.252330211064
"256",147.830495454178,202.252330211064
"257",147.830495454178,202.252330211064
"258",147.830495454178,202.252330211064
"259",147.830495454178,202.252330211064
"260",147.830495454178,202.252330211064
"261",147.830495454178,202.252330211064
"262",147.558262250659,201.980097007544
"263",147.558262250659,201.980097007544
"264",147.558262250659,201.980097007544
"265",147.558262250659,201.980097007544
"266",147.558262250659,201.980097007544
"267",147.558262250659,201.980097007544
"268",147.558262250659,201.980097007544
"269",147.558262250659,201.980097007544
"270",147.558262250659,201.980097007544
"271",147.558262250659,201.980097007544
"272",147.558262250659,201.980097007544
"273",147.558262250659,201.980097007544
"274",147.558262250659,201.980097007544
"275",147.558262250659,201.980097007544
"276",147.558262250659,201.980097007544
"277",147.558262250659,201.980097007544
"278",147.558262250659,201.980097007544
"279",147.558262250659,201.980097007544
"280",147.558262250659,201.980097007544
"281",147.558262250659,201.980097007544
"282",147.558262250659,201.980097007544
"283",147.558262250659,201.980097007544
"284",147.558262250659,201.980097007544
"285",147.558262250659,201.980097007544
"286",147.558262250659,201.980097007544
"287",147.558262250659,201.980097007544
"288",147.558262250659,201.980097007544
"289",147.558262250659,201.980097007544
"290",147.558262250659,201.980097007544
"291",147.558262250659,201.980097007544
"292",147.558262250659,201.980097007544
"293",147.558262250659,201.980097007544
"294",147.558262250659,201.980097007544
"295",147.558262250659,201.980097007544
"296",147.558262250659,201.980097007544
"297",147.558262250659,201.980097007544
"298",147.558262250659,201.980097007544
"299",147.558262250659,201.980097007544
"300",147.558262250659,201.980097007544
"301",147.558262250659,201.980097007544
"302",147.558262250659,201.980097007544
"303",147.558262250659,201.980097007544
"304",147.558262250659,201.980097007544
"305",147.666951349642,202.088786106527
"306",147.666951349642,202.088786106527
"307",147.666951349642,202.088786106527
"308",147.666951349642,202.088786106527
"309",147.666951349642,202.088786106527
"310",147.666951349642,202.088786106527
"311",147.666951349642,202.088786106527
"312",147.666951349642,202.088786106527
"313",147.666951349642,202.088786106527
"314",147.666951349642,202.088786106527
"315",147.666951349642,202.088786106527
"316",147.666951349642,202.088786106527
"317",147.666951349642,202.088786106527
"318",147.666951349642,202.088786106527
"319",147.666951349642,202.088786106527
"320",147.666951349642,202.088786106527
"321",147.666951349642,202.088786106527
"322",147.666951349642,202.088786106527
"323",147.666951349642,202.088786106527
"324",147.666951349642,202.088786106527
"325",147.238292143916,201.660126900802
"326",147.238292143916,201.660126900802
"327",147.238292143916,201.660126900802
"328",147.238292143916,201.660126900802
"329",147.238292143916,201.660126900802
"330",147.238292143916,201.660126900802
"331",147.238292143916,201.660126900802
"332",147.238292143916,201.660126900802
"333",147.238292143916,201.660126900802
"334",147.238292143916,201.660126900802
"335",147.238292143916,201.660126900802
"336",147.238292143916,201.660126900802
"337",147.238292143916,201.660126900802
"338",147.238292143916,201.660126900802
"339",147.238292143916,201.660126900802
"340",147.238292143916,201.660126900802
"341",147.238292143916,201.660126900802
"342",147.238292143916,201.660126900802
"343",147.238292143916,201.660126900802
"344",147.238292143916,201.660126900802
"345",147.238292143916,201.660126900802
"346",147.238292143916,201.660126900802
"347",147.238292143916,201.660126900802
"348",147.238292143916,201.660126900802
"349",147.238292143916,201.660126900802
"350",147.238292143916,201.660126900802
"351",147.238292143916,201.660126900802
"352",147.238292143916,201.660126900802
"353",147.238292143916,201.660126900802
"354",147.238292143916,201.660126900802
"355",147.238292143916,201.660126900802
"356",147.238292143916,201.660126900802
"357",147.238292143916,201.660126900802
"358",147.238292143916,201.660126900802
"359",147.238292143916,201.660126900802
"360",147.238292143916,201.660126900802
"361",147.238292143916,201.660126900802
"362",147.238292143916,201.660126900802
"363",147.238292143916,201.660126900802
"364",147.920866029966,202.342700786852
"365",147.920866029966,202.342700786852
"366",147.920866029966,202.342700786852
"367",147.920866029966,202.342700786852
"368",147.920866029966,202.342700786852
"369",147.920866029966,202.342700786852
"370",147.920866029966,202.342700786852
"371",147.920866029966,202.342700786852
"372",147.920866029966,202.342700786852
"373",147.920866029966,202.342700786852
"374",147.920866029966,202.342700786852
"375",147.920866029966,202.342700786852
"376",147.920866029966,202.342700786852
"377",147.920866029966,202.342700786852
"378",147.920866029966,202.342700786852
"379",147.920866029966,202.342700786852
"380",147.920866029966,202.342700786852
"381",147.920866029966,202.342700786852
"382",147.920866029966,202.342700786852
"383",147.920866029966,202.342700786852
"384",147.920866029966,202.342700786852
"385",147.920866029966,202.342700786852
"386",147.920866029966,202.342700786852
"387",147.920866029966,202.342700786852
"388",147.920866029966,202.342700786852
"389",147.920866029966,202.342700786852
"390",147.920866029966,202.342700786852
"391",147.920866029966,202.342700786852
"392",147.920866029966,202.342700786852
"393",147.920866029966,202.342700786852
"394",147.920866029966,202.342700786852
"395",147.920866029966,202.342700786852
"396",147.920866029966,202.342700786852
"397",147.920866029966,202.342700786852
"398",147.920866029966,202.342700786852
"399",147.920866029966,202.342700786852
"400",147.920866029966,202.342700786852
"401",147.920866029966,202.342700786852
"402",147.920866029966,202.342700786852
"403",147.920866029966,202.342700786852
"404",147.920866029966,202.342700786852
"405",147.920866029966,202.342700786852
"406",147.920866029966,202.342700786852
"407",147.920866029966,202.342700786852
"408",147.920866029966,202.342700786852
"409",147.920866029966,202.342700786852
"410",147.920866029966,202.342700786852
"411",147.920866029966,202.342700786852
"412",147.920866029966,202.342700786852
"413",147.920866029966,202.342700786852
"414",147.920866029966,202.342700786852
"415",147.711167235571,202.133001992457
"416",147.711167235571,202.133001992457
"417",147.711167235571,202.133001992457
"418",147.711167235571,202.133001992457
"419",147.711167235571,202.133001992457
"420",147.711167235571,202.133001992457
"421",147.711167235571,202.133001992457
"422",147.711167235571,202.133001992457
"423",147.711167235571,202.133001992457
"424",147.711167235571,202.133001992457
"425",147.711167235571,202.133001992457
"426",147.711167235571,202.133001992457
"427",147.711167235571,202.133001992457
"428",147.711167235571,202.133001992457
"429",147.711167235571,202.133001992457
"430",147.711167235571,202.133001992457
"431",147.711167235571,202.133001992457
"432",147.711167235571,202.133001992457
"433",147.711167235571,202.133001992457
"434",147.711167235571,202.133001992457
"435",147.711167235571,202.133001992457
"436",147.711167235571,202.133001992457
"437",147.711167235571,202.133001992457
"438",147.711167235571,202.133001992457
"439",147.711167235571,202.133001992457
"440",147.711167235571,202.133001992457
"441",147.711167235571,202.133001992457
"442",147.711167235571,202.133001992457
"443",147.711167235571,202.133001992457
"444",147.711167235571,202.133001992457
"445",147.711167235571,202.133001992457
"446",147.711167235571,202.133001992457
"447",147.711167235571,202.133001992457
"448",147.711167235571,202.133001992457
"449",147.711167235571,202.133001992457
"450",147.711167235571,202.133001992457
"451",147.711167235571,202.133001992457
"452",147.711167235571,202.133001992457
"453",147.711167235571,202.133001992457
"454",147.711167235571,202.133001992457
"455",147.711167235571,202.133001992457
"456",147.711167235571,202.133001992457
"457",118.925635376039,94.2550182669361
"458",118.925635376039,94.2550182669361
"459",118.925635376039,94.2550182669361
"460",118.925635376039,94.2550182669361
"461",118.925635376039,94.2550182669361
"462",118.925635376039,94.2550182669361
"463",118.925635376039,94.2550182669361
"464",118.925635376039,94.2550182669361
"465",118.925635376039,94.2550182669361
"466",118.925635376039,94.2550182669361
"467",118.925635376039,94.2550182669361
"468",118.925635376039,94.2550182669361
"469",118.925635376039,94.2550182669361
"470",118.925635376039,94.2550182669361
"471",118.925635376039,94.2550182669361
"472",118.925635376039,94.2550182669361
"473",118.925635376039,94.2550182669361
"474",118.925635376039,94.2550182669361
"475",118.925635376039,94.2550182669361
"476",118.925635376039,94.2550182669361
"477",118.925635376039,94.2550182669361
"478",117.891940106314,93.2213229972108
"479",117.891940106314,93.2213229972108
"480",117.891940106314,93.2213229972108
"481",117.891940106314,93.2213229972108
"482",117.891940106314,93.2213229972108
"483",117.891940106314,93.2213229972108
"484",117.891940106314,93.2213229972108
"485",117.891940106314,93.2213229972108
"486",117.891940106314,93.2213229972108
"487",117.891940106314,93.2213229972108
"488",117.891940106314,93.2213229972108
"489",117.891940106314,93.2213229972108
"490",117.891940106314,93.2213229972108
"491",117.891940106314,93.2213229972108
"492",117.891940106314,93.2213229972108
"493",117.891940106314,93.2213229972108
"494",117.891940106314,93.2213229972108
"495",117.891940106314,93.2213229972108
"496",117.891940106314,93.2213229972108
"497",117.891940106314,93.2213229972108
"498",117.891940106314,93.2213229972108
"499",117.891940106314,93.2213229972108
"500",117.891940106314,93.2213229972108
"501",117.891940106314,93.2213229972108
"502",117.891940106314,93.2213229972108
"503",117.891940106314,93.2213229972108
"504",117.891940106314,93.2213229972108
"505",117.891940106314,93.2213229972108
"506",117.891940106314,93.2213229972108
"507",117.891940106314,93.2213229972108
"508",117.891940106314,93.2213229972108
"509",117.891940106314,93.2213229972108
"510",117.891940106314,93.2213229972108
"511",117.891940106314,93.2213229972108
"512",117.891940106314,93.2213229972108
"513",117.891940106314,93.2213229972108
"514",117.891940106314,93.2213229972108
"515",117.891940106314,93.2213229972108
"516",117.369100093161,92.698482984058
"517",117.369100093161,92.698482984058
"518",117.369100093161,92.698482984058
"519",117.369100093161,92.698482984058
"520",117.369100093161,92.698482984058
"521",117.369100093161,92.698482984058
"522",117.369100093161,92.698482984058
"523",117.369100093161,92.698482984058
"524",117.369100093161,92.698482984058
"525",117.369100093161,92.698482984058
"526",117.369100093161,92.698482984058
"527",117.369100093161,92.698482984058
"528",117.369100093161,92.698482984058
"529",117.369100093161,92.698482984058
"530",117.369100093161,92.698482984058
"531",117.369100093161,92.698482984058
"532",117.369100093161,92.698482984058
"533",117.369100093161,92.698482984058
"534",117.369100093161,92.698482984058
"535",117.369100093161,92.698482984058
"536",117.369100093161,92.698482984058
"537",117.369100093161,92.698482984058
"538",117.369100093161,92.698482984058
"539",117.369100093161,92.698482984058
"540",117.369100093161,92.698482984058
"541",117.369100093161,92.698482984058
"542",117.369100093161,92.698482984058
"543",117.369100093161,92.698482984058
"544",117.369100093161,92.698482984058
"545",117.369100093161,92.698482984058
"546",117.369100093161,92.698482984058
"547",117.369100093161,92.698482984058
"548",117.369100093161,92.698482984058
"549",117.369100093161,92.698482984058
"550",117.369100093161,92.698482984058
"551",117.369100093161,92.698482984058
"552",117.369100093161,92.698482984058
"553",117.369100093161,92.698482984058
"554",117.369100093161,92.698482984058
"555",117.515857482201,92.8452403730985
"556",117.515857482201,92.8452403730985
"557",117.515857482201,92.8452403730985
"558",117.515857482201,92.8452403730985
"559",117.515857482201,92.8452403730985
"560",117.515857482201,92.8452403730985
"561",117.515857482201,92.8452403730985
"562",117.515857482201,92.8452403730985
"563",117.515857482201,92.8452403730985
"564",117.515857482201,92.8452403730985
"565",117.515857482201,92.8452403730985
"566",117.515857482201,92.8452403730985
"567",117.515857482201,92.8452403730985
"568",117.515857482201,92.8452403730985
"569",117.515857482201,92.8452403730985
"570",117.515857482201,92.8452403730985
"571",117.515857482201,92.8452403730985
"572",117.515857482201,92.8452403730985
"573",117.515857482201,92.8452403730985
"574",117.515857482201,92.8452403730985
"575",117.515857482201,92.8452403730985
"576",117.515857482201,92.8452403730985
"577",117.515857482201,92.8452403730985
"578",117.515857482201,92.8452403730985
"579",117.515857482201,92.8452403730985
"580",117.515857482201,92.8452403730985
"581",117.515857482201,92.8452403730985
"582",117.515857482201,92.8452403730985
"583",117.515857482201,92.8452403730985
"584",117.515857482201,92.8452403730985
"585",117.515857482201,92.8452403730985
"586",117.515857482201,92.8452403730985
"587",117.515857482201,92.8452403730985
"588",117.515857482201,92.8452403730985
"589",117.515857482201,92.8452403730985
"590",117.515857482201,92.8452403730985
"591",117.515857482201,92.8452403730985
"592",-20.7648980165434,-45.4355151256464
"593",-20.7648980165434,-45.4355151256464
"594",-20.7648980165434,-45.4355151256464
"595",-20.7648980165434,-45.4355151256464
"596",-20.7648980165434,-45.4355151256464
"597",-20.7648980165434,-45.4355151256464
"598",-20.7648980165434,-45.4355151256464
"599",-20.7648980165434,-45.4355151256464
"600",-20.7648980165434,-45.4355151256464
"601",-20.7648980165434,-45.4355151256464
"602",-20.7648980165434,-45.4355151256464
"603",-20.7648980165434,-45.4355151256464
"604",-20.7648980165434,-45.4355151256464
"605",-20.7648980165434,-45.4355151256464
"606",-20.7648980165434,-45.4355151256464
"607",-20.7648980165434,-45.4355151256464
"608",-20.7648980165434,-45.4355151256464
"609",-20.7648980165434,-45.4355151256464
"610",-20.7648980165434,-45.4355151256464
"611",-20.7648980165434,-45.4355151256464
"612",-20.7648980165434,-45.4355151256464
"613",-20.7648980165434,-45.4355151256464
"614",-20.7648980165434,-45.4355151256464
"615",-20.7648980165434,-45.4355151256464
"616",-20.7648980165434,-45.4355151256464
"617",-20.7648980165434,-45.4355151256464
"618",-20.7648980165434,-45.4355151256464
"619",-20.7648980165434,-45.4355151256464
"620",-20.7648980165434,-45.4355151256464
"621",-20.7648980165434,-45.4355151256464
"622",-20.7648980165434,-45.4355151256464
"623",-20.7648980165434,-45.4355151256464
"624",-20.7648980165434,-45.4355151256464
"625",-20.7648980165434,-45.4355151256464
"626",-20.7648980165434,-45.4355151256464
"627",-20.7648980165434,-45.4355151256464
"628",-20.7648980165434,-45.4355151256464
"629",-20.7648980165434,-45.4355151256464
"630",-20.7648980165434,-45.4355151256464
"631",-20.7648980165434,-45.4355151256464
"632",-20.7648980165434,-45.4355151256464
"633",-20.7648980165434,-45.4355151256464
"634",-20.7648980165434,-45.4355151256464
"635",-20.7648980165434,-45.4355151256464
"636",-20.7648980165434,-45.4355151256464
"637",-20.7648980165434,-45.4355151256464
"638",-20.7648980165434,-45.4355151256464
"639",-20.7648980165434,-45.4355151256464
"640",-20.7648980165434,-45.4355151256464
"641",-20.7648980165434,-45.4355151256464
"642",-20.7648980165434,-45.4355151256464
"643",-20.7648980165434,-45.4355151256464
"644",-20.7648980165434,-45.4355151256464
"645",-20.7648980165434,-45.4355151256464
"646",-20.7648980165434,-45.4355151256464
"647",-20.7648980165434,-45.4355151256464
"648",-20.7648980165434,-45.4355151256464
"649",-20.7648980165434,-45.4355151256464
"650",-20.7648980165434,-45.4355151256464
"651",-20.7648980165434,-45.4355151256464
"652",-20.7648980165434,-45.4355151256464
"653",-20.7648980165434,-45.4355151256464
"654",-20.7648980165434,-45.4355151256464
"655",-20.7648980165434,-45.4355151256464
"656",-20.7648980165434,-45.4355151256464
"657",-20.7648980165434,-45.4355151256464
"658",-20.7648980165434,-45.4355151256464
"659",-20.7648980165434,-45.4355151256464
"660",-20.7648980165434,-45.4355151256464
"661",-20.7648980165434,-45.4355151256464
"662",-20.7648980165434,-45.4355151256464
"663",-20.7648980165434,-45.4355151256464
"664",-20.7648980165434,-45.4355151256464
"665",-20.7648980165434,-45.4355151256464
"666",-20.7648980165434,-45.4355151256464
"667",-20.7648980165434,-45.4355151256464
"668",-20.7648980165434,-45.4355151256464
"669",-20.7648980165434,-45.4355151256464
"670",-20.7648980165434,-45.4355151256464
"671",-20.7648980165434,-45.4355151256464
"672",-20.7648980165434,-45.4355151256464
"673",-20.7648980165434,-45.4355151256464
"674",-20.7648980165434,-45.4355151256464
"675",-20.7648980165434,-45.4355151256464
"676",-20.7648980165434,-45.4355151256464
"677",-20.7648980165434,-45.4355151256464
"678",118.725481987498,94.0548648783947
"679",118.725481987498,94.0548648783947
"680",118.725481987498,94.0548648783947
"681",118.725481987498,94.0548648783947
"682",118.725481987498,94.0548648783947
"683",118.725481987498,94.0548648783947
"684",118.725481987498,94.0548648783947
"685",118.725481987498,94.0548648783947
"686",118.725481987498,94.0548648783947
"687",118.725481987498,94.0548648783947
"688",118.725481987498,94.0548648783947
"689",118.725481987498,94.0548648783947
"690",118.725481987498,94.0548648783947
"691",118.725481987498,94.0548648783947
"692",118.725481987498,94.0548648783947
"693",118.725481987498,94.0548648783947
"694",118.725481987498,94.0548648783947
"695",118.725481987498,94.0548648783947
"696",118.725481987498,94.0548648783947
"697",118.725481987498,94.0548648783947
"698",118.725481987498,94.0548648783947
"699",118.725481987498,94.0548648783947
"700",118.725481987498,94.0548648783947
"701",118.725481987498,94.0548648783947
"702",118.725481987498,94.0548648783947
"703",118.725481987498,94.0548648783947
"704",118.725481987498,94.0548648783947
"705",118.725481987498,94.0548648783947
"706",118.725481987498,94.0548648783947
"707",118.725481987498,94.0548648783947
"708",118.725481987498,94.0548648783947
"709",118.725481987498,94.0548648783947
"710",118.807838496937,94.1372213878344
"711",118.807838496937,94.1372213878344
"712",118.807838496937,94.1372213878344
"713",118.807838496937,94.1372213878344
"714",118.807838496937,94.1372213878344
"715",118.807838496937,94.1372213878344
"716",118.807838496937,94.1372213878344
"717",118.807838496937,94.1372213878344
"718",118.807838496937,94.1372213878344
"719",118.807838496937,94.1372213878344
"720",118.807838496937,94.1372213878344
"721",118.807838496937,94.1372213878344
"722",118.807838496937,94.1372213878344
"723",118.807838496937,94.1372213878344
"724",118.807838496937,94.1372213878344
"725",118.807838496937,94.1372213878344
"726",118.807838496937,94.1372213878344
"727",118.807838496937,94.1372213878344
"728",118.807838496937,94.1372213878344
"729",118.807838496937,94.1372213878344
"730",118.373991703385,93.7033745942822
"731",118.373991703385,93.7033745942822
"732",118.373991703385,93.7033745942822
"733",118.373991703385,93.7033745942822
"734",118.373991703385,93.7033745942822
"735",118.373991703385,93.7033745942822
"736",118.373991703385,93.7033745942822
"737",118.373991703385,93.7033745942822
"738",118.373991703385,93.7033745942822
"739",118.373991703385,93.7033745942822
"740",118.373991703385,93.7033745942822
"741",118.373991703385,93.7033745942822
"742",118.373991703385,93.7033745942822
"743",118.373991703385,93.7033745942822
"744",118.373991703385,93.7033745942822
"745",118.373991703385,93.7033745942822
"746",118.373991703385,93.7033745942822
"747",118.373991703385,93.7033745942822
"748",118.373991703385,93.7033745942822
"749",118.373991703385,93.7033745942822
"750",118.373991703385,93.7033745942822
"751",118.373991703385,93.7033745942822
"752",118.373991703385,93.7033745942822
"753",118.373991703385,93.7033745942822
"754",118.373991703385,93.7033745942822
"755",118.373991703385,93.7033745942822
"756",118.373991703385,93.7033745942822
"757",118.373991703385,93.7033745942822
"758",118.373991703385,93.7033745942822
"759",118.373991703385,93.7033745942822
"760",118.373991703385,93.7033745942822
"761",118.373991703385,93.7033745942822
"762",118.373991703385,93.7033745942822
"763",118.373991703385,93.7033745942822
"764",118.373991703385,93.7033745942822
"765",118.373991703385,93.7033745942822
"766",118.373991703385,93.7033745942822
"767",118.373991703385,93.7033745942822
"768",118.373991703385,93.7033745942822
"769",118.373991703385,93.7033745942822
"770",118.373991703385,93.7033745942822
"771",118.373991703385,93.7033745942822
"772",118.373991703385,93.7033745942822
"773",118.373991703385,93.7033745942822
"774",118.373991703385,93.7033745942822
"775",118.373991703385,93.7033745942822
"776",118.373991703385,93.7033745942822
"777",118.373991703385,93.7033745942822
"778",118.373991703385,93.7033745942822
"779",118.373991703385,93.7033745942822
"780",118.373991703385,93.7033745942822
"781",118.373991703385,93.7033745942822
"782",118.373991703385,93.7033745942822
"783",118.373991703385,93.7033745942822
"784",118.373991703385,93.7033745942822
"785",118.373991703385,93.7033745942822
"786",118.373991703385,93.7033745942822
"787",118.373991703385,93.7033745942822
"788",118.373991703385,93.7033745942822
"789",118.373991703385,93.7033745942822
